Fecha,Mes,Isla,Sitio,Transecto,Área,Latitud,Longitud,Monitor,Temperatura,Profundidad,Especie,Talla,Abundancia,a,b
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Lutjanus_viridis,22.5,5,0.043,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Lutjanus_viridis,27.5,10,0.043,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Epinephelus_labriformis,17.5,1,0.054,3.05
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Epinephelus_labriformis,27.5,2,0.054,3.05
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Epinephelus_labriformis,37.5,3,0.054,3.05
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Haemulon_maculicauda,17.5,50,0.034,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Haemulon_maculicauda,22.5,80,0.034,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Caranx_sexfasciatus,27.5,43,0.0265,3.005
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Sufflamen_verres,27.5,1,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Scarus_rubroviolaceus,37.5,1,0.028,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Scarus_rubroviolaceus,45,1,0.028,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Scarus_rubroviolaceus,55,1,0.028,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Mulloidichthys_dentatus,17.5,3,0.0095,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Johnrandallia_nigrirostris,12.5,3,0.0275,3.09
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Haemulon_sexfasciatum,17.5,20,0.0263,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Haemulon_sexfasciatum,22.5,45,0.0263,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Cephalopholis_panamensis,17.5,1,0.044,3.07
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Lutjanus_argentiventris,27.5,3,0.054,2.97
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Thalassoma_lucasanum,1.3,50,0.0079,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Halichoeres_nicholsi,12.5,1,0.0097,3.08
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Stegastes_acapulcoensis,1.3,1,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Stegastes_acapulcoensis,3.8,8,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Stegastes_acapulcoensis,7.5,4,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Stegastes_acapulcoensis,12.5,8,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Arothron_meleagris,17.5,1,0.0269,2.88
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Canthigaster_punctatissima,1.3,2,0.038,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Canthigaster_punctatissima,3.8,1,0.038,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Prionurus_laticlavius,27.5,3,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_3,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,5,Prionurus_laticlavius,37.5,1,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Lutjanus_viridis,22.5,1,0.043,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Lutjanus_guttatus,12.5,1,0.004,2.92
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Lutjanus_guttatus,17.5,3,0.004,2.92
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Haemulon_maculicauda,17.5,20,0.034,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Thalassoma_lucasanum,1.3,50,0.0079,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Sufflamen_verres,3.8,3,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Sufflamen_verres,7.5,3,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Sufflamen_verres,12.5,5,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Stegastes_acapulcoensis,45,1,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Hoplopagrus_guentherii,7.5,4,0.0228,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Stegastes_flavilatus,37.5,1,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Epinephelus_labriformis,17.5,1,0.054,3.05
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,17.5,4,0.044,3.07
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,22.5,5,0.044,3.07
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Cephalopholis_panamensis,27.5,2,0.044,3.07
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Prionurus_laticlavius,12.5,1,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Prionurus_laticlavius,27.5,1,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Acanthurus_xanthopterus,27.5,1,0.086,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Caranx_sexfasciatus,27.5,5,0.0265,3.005
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Halichoeres_notospilus,7.5,1,0.0097,3.08
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Arothron_meleagris,17.5,1,0.0269,2.88
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Arothron_meleagris,22.5,1,0.0269,2.88
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Kyphosus_vaigiensis,37.5,2,0.077,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Acanthemblemaria_macrospilus,1.3,7,0.0045,3.08
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Axoclinus_storeyae,1.3,1,0.01,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_4,100,21.33607,-106.2327,Arturo_Ayala_Bocos,30,4,Malacoctenus_ebisui,1.3,1,0.0093,3.03
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Caranx_caninus,27.5,6,0.0223,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Cirrhitus_rivulatus,32.5,1,0.0276,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Epinephelus_labriformis,12.5,1,0.054,3.05
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Epinephelus_labriformis,17.5,2,0.054,3.05
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Stegastes_acapulcoensis,3.8,3,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Stegastes_flavilatus,7.5,5,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Lutjanus_guttatus,7.5,6,0.004,2.92
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Pareques_sp,12.5,1,0.0087,3.202
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Lutjanus_viridis,12.5,7,0.043,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Lutjanus_viridis,17.5,3,0.043,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Scarus_perrico,12.5,2,0.0038,3.2
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Scarus_compressus,17.5,1,0.038,3.03
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Scarus_compressus,27.5,1,0.038,3.03
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Mulloidichthys_dentatus,12.5,9,0.0095,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Prionurus_laticlavius,17.5,7,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Ophioblennius_steindachneri,12.5,1,0,0
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Halichoeres_chierchiae,3.8,2,0.01,3.08
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Microspathodon_dorsalis,7.5,1,0.023,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Sargocentron_suborbitale,12.5,1,0.05,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Arothron_meleagris,17.5,1,0.0269,2.88
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_5,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,4.5,Bodianus_diplotaenia,17.5,1,0.023,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Epinephelus_labriformis,17.5,1,0.054,3.05
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Stegastes_acapulcoensis,3.8,20,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Stegastes_acapulcoensis,7.5,8,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Stegastes_flavilatus,3.8,1,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Stegastes_flavilatus,7.5,3,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Sargocentron_suborbitale,12.5,1,0.05,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Arothron_meleagris,17.5,2,0.0269,2.88
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Thalassoma_lucasanum,3.8,10,0.0079,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Sufflamen_verres,12.5,2,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Cirrhitus_rivulatus,17.5,1,0.0276,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Scarus_rubroviolaceus,27.5,1,0.028,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Holacanthus_passer,17.5,1,0.036,2.93
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Caranx_caninus,17.5,1,0.0223,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_6,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5,Canthigaster_punctatissima,3.8,1,0.038,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Lutjanus_guttatus,7.5,16,0.004,2.92
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Lutjanus_guttatus,17.5,1,0.004,2.92
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Prionurus_laticlavius,17.5,4,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Prionurus_laticlavius,27.5,1,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Mulloidichthys_dentatus,12.5,1,0.0095,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Stegastes_acapulcoensis,7.5,25,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Stegastes_flavilatus,7.5,4,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Acanthurus_xanthopterus,7.5,1,0.086,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Chaetodon_humeralis,7.5,1,0.028,3.02
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Haemulon_maculicauda,7.5,27,0.034,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Halichoeres_nicholsi,7.5,1,0.0097,3.08
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Stegastes_rectifraenum,7.5,3,0,0
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Lutjanus_argentiventris,17.5,1,0.054,2.97
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Arothron_hispidus,12.5,1,0.037,2.87
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Scarus_rubroviolaceus,27.5,1,0.028,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Zanclus_cornutus,17.5,1,0.073,3.06
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Haemulon_sexfasciatum,17.5,3,0.0263,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Lutjanus_viridis,17.5,10,0.043,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Johnrandallia_nigrirostris,7.5,1,0.0275,3.09
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Thalassoma_grammaticum,12.5,1,0.0093,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Sufflamen_verres,17.5,2,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Pseudobalistes_naufragium,27.5,1,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Thalassoma_lucasanum,3.8,5,0.0079,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_7,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.1,Abudefduf_troschelii,7.5,1,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Prionurus_laticlavius,27.5,10,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Mulloidichthys_dentatus,12.5,5,0.0095,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Mulloidichthys_dentatus,17.5,1,0.0095,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Stegastes_acapulcoensis,7.5,17,0.095,2.99
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Haemulon_maculicauda,12.5,40,0.034,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Scarus_rubroviolaceus,37.5,2,0.028,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Lutjanus_viridis,17.5,2,0.043,2.98
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Sufflamen_verres,12.5,1,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Sufflamen_verres,17.5,2,0.0234,2.95
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Scarus_perrico,17.5,1,0.0038,3.2
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Bodianus_diplotaenia,17.5,1,0.023,3.04
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Holacanthus_passer,17.5,1,0.036,2.93
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Pareques_sp,12.5,1,0.0087,3.202
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Acanthurus_xanthopterus,27.5,1,0.086,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Abudefduf_troschelii,7.5,1,0.099,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Azurina_atrilobata,3.8,106,0.04,3.05
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Cephalopholis_panamensis,12.5,1,0.044,3.07
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Lutjanus_argentiventris,17.5,1,0.054,2.97
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Acanthemblemaria_crockeri,3.8,1,0.0046,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Cirrhitichthys_oxycephalus,3.8,1,0.038,3.02
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Malacanthus_brevirostris,12.5,3,0,0
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Trachinotus_rhodopus,27.5,3,0.0253,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Hoplopagrus_guentherii,27.5,1,0.0228,3
17/10/2023,Octubre,Cleofas,Cleofas4,Cleofas4_17Oct23_8,100,21.33607,-106.2327,Georgina_Ramirez_Ortiz,30,5.3,Halichoeres_nicholsi,7.5,2,0.0097,3.08
